Customer ID,Loan Sanction Amount (USD)
C-31157,140769.95
C-38218,26515.59
C-5199,49602.64
C-26135,70220.97
C-48006,11289.27
C-21470,50658.06
C-8536,23877.79
C-30199,41455.28
C-12104,63397.63
C-36408,46142.86
C-41300,0.0
C-19149,17589.66
C-30145,72585.05
C-38051,46924.84
C-30323,127562.01
C-24280,182849.81
C-4611,45836.5
C-25009,47645.39
C-42210,79262.92
C-5948,41720.01
C-45905,4740.84
C-33217,0.0
C-13288,52152.45
C-44611,21566.38
C-43194,64980.67
C-30670,26105.17
C-39776,35908.8
C-34292,45920.41
C-364,13734.52
C-16690,37450.05
C-29971,15062.88
C-25894,25903.1
C-32726,22416.99
C-18513,25742.99
C-30056,95000.63
C-39859,69652.94
C-46151,35139.5
C-40162,19799.34
C-44672,0.0
C-47797,0.0
C-36521,46425.32
C-40489,73568.42
C-10880,112488.83
C-6478,45232.16
C-49619,27387.16
C-3196,19813.27
C-20878,116531.3
C-47945,0.0
C-29648,93375.84
C-31984,118671.29
C-18498,24101.19
C-417,91124.02
C-3867,34484.5
C-17940,83578.29
C-8448,0.0
C-18525,45610.46
C-31557,27661.11
C-49133,29219.92
C-42620,42550.15
C-45072,8368.55
C-32317,20186.57
C-35522,98861.98
C-42295,0.0
C-22563,0.0
C-39659,0.0
C-35306,13939.35
C-11821,32113.03
C-35025,87045.57
C-31065,46095.85
C-18682,51714.93
C-15941,16167.84
C-45190,0.0
C-4145,71302.5
C-15477,8066.51
C-42799,47705.91
C-16891,16570.38
C-43874,0.0
C-39934,133433.09
C-42682,184573.55
C-12935,13884.24
C-17619,26394.24
C-30338,32729.87
C-30503,47275.94
C-42259,0.0
C-30524,170058.34
C-30100,158542.42
C-559,24341.6
C-17552,46571.1
C-25156,28444.01
C-49615,0.0
C-47965,0.0
C-26549,35423.3
C-23662,64036.2
C-32009,20000.26
C-19356,68436.56
C-29076,0.0
C-17423,35541.73
C-35612,27731.12
C-32297,20288.62
C-38631,30437.27
C-23715,43672.07
C-119,34394.04
C-18089,91656.33
C-33459,14682.95
C-48548,0.0
C-42392,0.0
C-32827,127931.54
C-5054,97523.68
C-3462,47727.78
C-19524,55962.79
C-41142,16163.34
C-20367,146662.86
C-16066,62892.64
C-33918,14930.91
C-45588,125382.99
C-10942,77293.24
C-16309,66549.14
C-1024,85490.74
C-44980,52973.76
C-42661,0.0
C-41144,62284.23
C-45371,42891.71
C-13019,87706.62
C-38156,18485.08
C-45996,31790.96
C-30178,45083.6
C-11290,16020.84
C-3065,11611.99
C-30425,40570.16
C-30576,19187.87
C-45423,0.0
C-22790,13839.72
C-23608,127749.97
C-27159,87663.36
C-18061,24823.6
C-33777,53673.94
C-16613,25142.72
C-34593,36670.57
C-7869,95590.52
C-14701,32805.2
C-20501,130460.97
C-37488,0.0
C-13768,10129.36
C-28663,47551.65
C-30854,0.0
C-6445,9099.71
C-35815,31912.43
C-44481,50037.43
C-39400,11678.26
C-47492,64553.8
C-33159,25100.11
C-1988,35762.44
C-24803,2094.13
C-40887,44629.97
C-45607,2668.99
C-21383,49973.5
C-37571,69311.18
C-44346,49049.89
C-11904,11176.72
C-18999,65609.05
C-26552,55473.22
C-34796,58981.4
C-493,0.0
C-17767,0.0
C-35902,29403.94
C-34724,26441.53
C-29837,27796.47
C-22682,64149.12
C-36430,8420.96
C-2732,59824.67
C-38728,36718.74
C-26862,49910.2
C-5973,66278.83
C-46952,196910.11
C-17967,22470.22
C-405,231590.36
C-38579,27356.06
C-4769,83735.49
C-44511,55611.25
C-44026,47538.39
C-29021,38385.83
C-11716,59170.18
C-1059,27876.27
C-5544,3019.59
C-15566,34593.57
C-26896,117227.87
C-44815,44048.88
C-28789,77623.07
C-19212,24319.86
C-10515,214559.83
C-6444,11225.01
C-7137,23337.3
C-23806,70423.19
C-13724,91559.8
C-36039,80147.79
C-35675,29846.81
C-19916,36633.81
C-2187,13615.75
C-29007,58120.45
C-33998,114743.1
C-9359,12813.3
C-4836,166822.13
C-48867,118283.38
C-3304,54217.85
C-22055,20709.44
C-49090,25513.76
C-49226,33212.78
C-9491,116446.66
C-44337,0.0
C-12333,75482.96
C-43170,1250.09
C-33279,46999.57
C-13120,95073.99
C-35332,26823.84
C-29692,60494.9
C-2979,25643.83
C-4412,48058.07
C-36987,26132.94
C-34956,33402.22
C-6344,171594.87
C-46766,0.0
C-47493,44915.73
C-7712,83185.99
C-197,30092.58
C-4241,19787.46
C-5467,42650.13
C-30093,0.0
C-14302,35486.55
C-28545,29341.26
C-47845,68195.73
C-26340,126989.51
C-41348,29556.65
C-13489,52623.63
C-33053,51806.76
C-285,25625.37
C-1689,1500.28
C-39821,36699.99
C-9955,23575.71
C-12866,10719.88
C-30305,56070.33
C-1968,8686.04
C-41687,49147.38
C-46113,0.0
C-32056,73152.13
C-6318,68851.45
C-28267,160800.25
C-23650,20551.6
C-11387,31181.28
C-5893,19973.96
C-43173,82722.84
C-13184,0.0
C-32385,74397.83
C-11618,4679.43
C-22135,17839.62
C-48577,99425.81
C-21672,35797.96
C-37133,38255.28
C-49305,95796.93
C-46887,0.0
C-47565,74418.37
C-38978,34712.35
C-32222,25257.29
C-38633,14973.13
C-28589,203322.96
C-25867,27625.33
C-22573,41996.43
C-32029,100830.59
C-37436,23486.27
C-34057,54572.91
C-37989,26344.18
C-39972,40800.39
C-34900,46827.72
C-31853,15168.72
C-30766,90835.43
C-22610,113951.86
C-38856,80672.68
C-46752,24812.08
C-45986,175262.49
C-24449,10240.31
C-2773,16153.68
C-33732,75750.25
C-30335,127814.14
C-6291,44351.25
C-31746,82034.68
C-1898,18135.38
C-761,65939.21
C-8250,33457.7
C-27441,52310.58
C-4496,74236.24
C-20417,112075.53
C-39316,38373.92
C-26955,16170.72
C-5118,67272.67
C-19361,0.0
C-43099,86046.55
C-12890,10349.65
C-49251,9954.98
C-31455,28463.27
C-14224,0.0
C-41678,0.0
C-28191,21141.35
C-29293,19870.17
C-11619,102983.25
C-26894,26927.27
C-26342,93119.01
C-34439,0.0
C-40430,23841.67
C-23677,49742.78
C-31640,58793.41
C-48768,51037.16
C-37180,121133.42
C-27686,15274.19
C-30139,36315.23
C-501,29207.09
C-10366,17849.79
C-6164,40019.32
C-3832,18057.28
C-8066,24938.99
C-39579,38903.19
C-48136,47339.41
C-43999,2219.35
C-24424,97824.99
C-30115,42981.36
C-20010,0.0
C-43511,0.0
C-5109,6841.81
C-20989,101065.74
C-46636,10563.07
C-45786,18671.73
C-28319,10869.7
C-24158,0.0
C-45387,13506.51
C-29498,8304.15
C-37809,71534.84
C-29237,13028.89
C-5907,92426.58
C-38549,1251.67
C-45890,0.0
C-23004,38339.07
C-40104,24201.96
C-44702,39445.21
C-24157,72470.69
C-2156,0.0
C-19348,0.0
C-39310,45927.59
C-1746,63059.68
C-13135,54460.3
C-871,53033.24
C-39212,0.0
C-16919,19236.69
C-43951,0.0
C-29510,14129.62
C-34456,56035.11
C-5931,27542.26
C-12137,51716.16
C-17738,16030.61
C-13931,0.0
C-23123,61255.79
C-24089,15512.11
C-9742,74474.58
C-13601,0.0
C-40014,79128.75
C-46316,0.0
C-3432,23617.43
C-38008,101251.44
C-28238,11675.25
C-22866,49070.53
C-41212,80857.41
C-18340,15167.83
C-18146,0.0
C-47799,50196.69
C-33954,70198.37
C-18054,102465.4
C-47748,0.0
C-11124,45526.9
C-20930,30082.45
C-159,10249.12
C-48280,0.0
C-28468,11217.64
C-36978,51081.03
C-44819,63495.93
C-23383,62119.58
C-23951,83333.53
C-5498,82307.41
C-4183,20380.38
C-1283,16970.82
C-34781,79121.91
C-18693,101184.28
C-42278,0.0
C-13982,17051.84
C-376,26095.76
C-33061,67024.61
C-5342,32002.16
C-26677,61846.69
C-17765,7167.19
C-27136,35284.41
C-14862,90780.13
C-20557,32863.37
C-23720,52526.26
C-44570,116803.7
C-15730,35864.07
C-4599,85688.76
C-7160,23832.14
C-24797,22708.49
C-40600,35920.47
C-10531,55628.99
C-32719,18384.79
C-38980,80034.22
C-17717,0.0
C-13143,0.0
C-27357,10436.02
C-36125,125273.19
C-35555,63649.92
C-30418,0.0
C-9070,96917.84
C-2357,0.0
C-44943,0.0
C-10204,65336.33
C-46070,59683.62
C-42515,77173.31
C-47037,0.0
C-19758,11447.07
C-24066,109992.15
C-45523,180532.38
C-45835,4551.64
C-22013,67317.11
C-23987,22841.66
C-25561,42817.34
C-42062,0.0
C-11021,80663.47
C-9807,46638.46
C-9809,100349.83
C-749,34403.19
C-41238,0.0
C-38920,24347.87
C-23559,78642.52
C-33707,19765.09
C-41338,0.0
C-11411,23461.44
C-31866,0.0
C-37260,14965.67
C-47151,0.0
C-44124,28795.59
C-33868,44090.58
C-35057,44110.47
C-46508,27835.22
C-42454,0.0
C-29169,4685.34
C-46907,25752.91
C-49671,0.0
C-15995,0.0
C-19346,86371.0
C-24718,96313.65
C-18791,103234.9
C-45129,34535.23
C-28371,0.0
C-7693,84362.38
C-16994,159366.76
C-15339,13958.86
C-6531,44609.54
C-2491,17700.55
C-17330,85809.38
C-6803,51321.95
C-19019,68692.24
C-28216,0.0
C-47932,74353.03
C-18452,9882.88
C-40266,61202.92
C-6595,83632.35
C-47649,0.0
C-32312,106708.14
C-20892,0.0
C-11603,102182.85
C-29577,110378.59
C-46821,0.0
C-19382,0.0
C-3013,32316.91
C-2684,80462.57
C-8393,57226.89
C-9636,158720.44
C-20393,89603.21
C-30630,161107.92
C-5209,50537.46
C-13739,88678.57
C-40274,34998.12
C-28205,26574.1
C-21992,62560.25
C-19792,41089.33
C-27495,11878.46
C-35089,48378.57
C-27207,27948.74
C-41335,83545.61
C-18507,127765.1
C-14086,50974.06
C-25437,79382.97
C-20670,15542.29
C-46968,43991.87
C-43058,446.65
C-33845,77738.11
C-35887,55605.96
C-20455,136641.45
C-32646,42050.82
C-25199,21778.91
C-17794,29776.13
C-26367,86370.81
C-6540,60813.21
C-45847,0.0
C-3634,50459.14
C-23425,28528.49
C-12001,116185.98
C-38626,9279.94
C-23335,27492.83
C-1939,0.0
C-27738,25910.58
C-927,46622.48
C-43387,0.0
C-11432,156844.89
C-19046,25872.45
C-44418,0.0
C-7233,43143.36
C-47159,932.05
C-10287,24545.28
C-3808,89474.3
C-12721,42311.76
C-33708,103861.92
C-29143,35619.98
C-39345,28318.2
C-25379,26465.55
C-2616,8321.01
C-27193,89643.15
C-35821,15644.99
C-5204,87626.15
C-14451,13352.87
C-38849,49115.83
C-44396,8951.06
C-24166,19687.1
C-11270,24593.98
C-39549,0.0
C-36861,11301.36
C-12697,48787.8
C-41256,0.0
C-37306,0.0
C-16236,10601.51
C-5364,38899.43
C-1159,0.0
C-37850,13972.18
C-46502,0.0
C-19625,32870.62
C-18327,24673.44
C-18370,78982.68
C-13957,71628.8
C-12532,15890.82
C-19030,13959.68
C-40885,73341.67
C-8146,30822.01
C-43800,32773.66
C-2821,31275.38
C-14872,133872.98
C-20382,53034.98
C-40219,19349.75
C-30415,106811.88
C-34843,39856.38
C-38569,80841.49
C-1841,22757.76
C-21838,87942.81
C-7966,53839.9
C-21110,32146.09
C-46164,0.0
C-1540,19305.76
C-37564,34005.95
C-14449,39439.96
C-17742,69966.52
C-42005,0.0
C-9889,23832.81
C-12882,33338.73
C-28176,23720.43
C-30370,176131.55
C-46354,69322.94
C-4272,0.0
C-5953,52413.3
C-38795,24052.73
C-45076,7820.06
C-16619,85873.82
C-1409,112361.44
C-6783,44456.04
C-1751,125079.37
C-6897,50178.08
C-32878,183878.3
C-5737,29260.37
C-39850,67613.48
C-5378,15163.39
C-35538,85108.47
C-10345,49742.34
C-10615,21957.83
C-46368,14075.02
C-47111,103509.11
C-41460,0.0
C-32960,19638.87
C-15801,125305.81
C-35278,29006.43
C-13654,57201.71
C-2093,23315.49
C-36246,13386.84
C-31309,12524.26
C-4437,63798.6
C-38586,84918.1
C-37640,81175.24
C-30583,164809.36
C-1471,21432.54
C-42809,23330.63
C-22869,14165.3
C-49763,0.0
C-20763,35636.95
C-41539,0.0
C-46490,29048.48
C-18194,65372.06
C-31740,8795.17
C-25219,191225.07
C-46736,53876.27
C-24446,26146.49
C-27688,67673.03
C-13318,12849.02
C-33335,62463.38
C-34010,7825.59
C-30443,42653.46
C-3272,110856.04
C-2940,195515.56
C-42456,19075.31
C-37135,0.0
C-7625,36447.78
C-37957,111993.63
C-11994,48523.87
C-42957,75512.14
C-41129,9036.09
C-38560,19880.4
C-13600,9928.57
C-39168,76290.5
C-16949,110254.37
C-18142,38577.52
C-27871,0.0
C-15307,44003.27
C-35954,27007.77
C-20802,29916.7
C-26097,38218.1
C-41235,48347.5
C-10532,10492.32
C-24405,137059.0
C-36355,27656.08
C-49311,64380.23
C-26783,27317.62
C-41395,57831.19
C-21686,83633.92
C-22102,7743.27
C-3552,48139.16
C-36997,0.0
C-37760,99014.54
C-20458,37641.59
C-21773,169355.93
C-48148,43533.77
C-43093,24047.17
C-13505,50452.39
C-16188,70979.76
C-9921,103688.44
C-49816,22708.36
C-19535,26867.26
C-27268,180750.2
C-252,137826.1
C-21624,38287.22
C-24189,23758.74
C-32694,49717.28
C-15780,0.0
C-14678,56847.71
C-6175,44668.24
C-28060,51232.25
C-26861,4819.74
C-29897,52792.05
C-12315,0.0
C-23231,0.0
C-25617,41913.39
C-42741,6239.58
C-37741,69185.29
C-2306,20697.64
C-28625,20695.57
C-14318,0.0
C-2261,57054.46
C-28414,71782.31
C-49949,19490.51
C-45840,0.0
C-5292,13678.79
C-21941,44589.3
C-26626,0.0
C-41855,82401.48
C-25322,52901.42
C-41193,0.0
C-11502,10108.66
C-20994,0.0
C-22173,73674.43
C-1202,87875.27
C-39598,51044.63
C-14357,67185.65
C-15564,26481.4
C-48220,0.0
C-38189,72325.39
C-44704,0.0
C-40420,9727.75
C-47880,0.0
C-7520,82416.81
C-35764,109967.95
C-43802,28501.56
C-15228,79586.02
C-39642,30007.2
C-1863,98154.97
C-47075,0.0
C-33345,57193.01
C-15474,164327.38
C-45136,32991.61
C-43847,0.0
C-19516,47654.29
C-47277,37379.25
C-11546,0.0
C-44844,62504.33
C-954,69707.46
C-25775,23848.49
C-24262,0.0
C-1320,100392.98
C-20177,128661.46
C-45735,0.0
C-2532,99610.99
C-40426,35512.89
C-17961,75662.48
C-17984,0.0
C-40657,35585.77
C-14416,30429.66
C-33323,96748.69
C-27233,99215.84
C-30174,111683.09
C-25273,146180.4
C-25707,62589.74
C-28165,41217.9
C-36079,34193.04
C-42257,0.0
C-31153,0.0
C-354,6547.92
C-34188,44449.49
C-1441,40188.99
C-23778,41010.49
C-40207,121015.23
C-22148,188327.81
C-16215,78028.81
C-30304,52778.05
C-5771,0.0
C-9964,46085.15
C-31019,165568.32
C-8644,25318.91
C-6139,25568.63
C-31336,1000.19
C-7206,63850.29
C-12425,116193.91
C-37803,62800.35
C-28095,78702.55
C-47933,10379.24
C-47736,2884.17
C-41889,162310.97
C-1472,105617.51
C-12340,15938.48
C-4100,0.0
C-6013,5585.02
C-2998,111744.46
C-34782,16459.22
C-26438,20579.74
C-7421,0.0
C-42976,22040.82
C-14842,228065.08
C-6119,29879.08
C-9121,0.0
C-13631,14601.55
C-5988,89056.51
C-25430,56928.43
C-31268,25601.44
C-25123,0.0
C-40402,25536.25
C-15726,0.0
C-23173,57710.14
C-24413,0.0
C-34828,104414.07
C-7523,83956.58
C-10469,111122.81
C-281,19634.84
C-8284,18152.52
C-32813,19925.91
C-48504,0.0
C-9197,18028.38
C-43141,27143.69
C-40725,73501.55
C-18970,43437.8
C-5895,18139.77
C-10352,32906.22
C-26521,56312.01
C-43571,0.0
C-41971,20195.55
C-5873,78591.74
C-5356,40119.22
C-22392,117546.93
C-43342,15125.93
C-5279,23192.53
C-36201,109431.5
C-23338,26675.23
C-31056,55299.61
C-30992,73322.24
C-2312,70265.28
C-25288,26738.0
C-37487,46629.45
C-17085,96442.99
C-13183,104676.21
C-31073,73508.77
C-13953,104402.97
C-34065,22632.2
C-13858,160695.28
C-8820,19185.51
C-84,29535.92
C-47384,0.0
C-11285,96665.73
C-30001,58874.64
C-37393,116714.77
C-2877,11205.7
C-49126,0.0
C-16450,82031.0
C-5164,98008.42
C-30004,15670.47
C-20037,135904.1
C-24917,40657.21
C-45734,69850.87
C-48789,90392.07
C-38109,23805.76
C-25403,102633.3
C-20752,27140.72
C-2548,129640.56
C-31162,20732.45
C-45513,60099.06
C-27289,70190.07
C-9023,75610.58
C-4114,0.0
C-32051,14360.57
C-45594,0.0
C-15652,68620.88
C-32098,22668.01
C-3323,101626.15
C-11899,12121.47
C-29771,118429.1
C-6788,19614.01
C-24341,81522.02
C-34987,42051.08
C-14022,32240.38
C-12740,62789.96
C-20921,30880.63
C-8695,29053.53
C-19061,98849.41
C-47585,0.0
C-17597,33570.02
C-19383,0.0
C-8927,46858.7
C-32781,0.0
C-39063,51549.81
C-23536,96780.05
C-33660,47927.22
C-22182,0.0
C-29848,176469.55
C-36174,49041.23
C-32801,8098.45
C-20618,51482.47
C-10035,96153.85
C-22998,58835.67
C-27285,133316.3
C-32176,42799.36
C-11787,75568.67
C-44357,43437.26
C-18097,12135.67
C-6359,18596.93
C-22559,48338.75
C-9687,0.0
C-1747,21756.95
C-9192,63929.18
C-24526,12655.62
C-36353,51291.15
C-42610,24530.26
C-11652,105681.22
C-21546,92099.28
C-503,21267.23
C-15939,28629.9
C-4738,0.0
C-16435,41507.44
C-44394,16716.37
C-14910,69977.87
C-33214,51446.93
C-47696,0.0
C-38337,140691.85
C-44552,50949.39
C-26630,24134.8
C-28398,77180.15
C-36205,171090.65
C-14696,28795.13
C-42042,118634.48
C-29941,52540.2
C-49347,23450.02
C-4666,0.0
C-48065,0.0
C-44880,62626.7
C-39335,28962.88
C-25848,14508.1
C-24867,18318.39
C-26113,207461.83
C-26920,0.0
C-23533,34512.03
C-16231,0.0
C-45349,0.0
C-16354,132478.75
C-35690,58295.6
C-30446,28203.38
C-24634,20302.22
C-46210,566.86
C-3435,22189.91
C-46180,89521.67
C-3525,80443.14
C-994,30707.44
C-11749,20211.45
C-20049,29115.98
C-8769,83192.01
C-14661,7339.32
C-40609,30277.9
C-23,50275.9
C-6865,40040.92
C-45524,37655.61
C-46286,3968.05
C-25909,42017.09
C-3946,0.0
C-21004,48081.28
C-324,41601.12
C-5688,71555.66
C-4340,48614.29
C-10108,0.0
C-33638,41327.64
C-19374,0.0
C-35259,22965.47
C-5874,195787.68
C-36604,188431.54
C-25679,29134.77
C-18616,59754.01
C-17598,77467.64
C-48098,0.0
C-36319,30551.11
C-40007,47095.97
C-35546,18256.62
C-44975,0.0
C-15482,24813.66
C-3957,26184.62
C-14551,61939.27
C-45564,96298.9
C-1714,101053.24
C-770,12546.22
C-22693,0.0
C-13624,20217.18
C-1188,10571.12
C-30857,133831.71
C-45104,130362.34
C-5485,99780.28
C-11625,101949.31
C-46781,72631.81
C-14823,71848.73
C-2597,42281.02
C-23874,22262.47
C-41841,0.0
C-42175,9416.83
C-30802,21943.81
C-47202,24609.27
C-25069,22040.2
C-21576,18948.3
C-13616,161783.04
C-8261,43542.49
C-24310,22472.72
C-9633,62600.06
C-43347,26996.86
C-45533,0.0
C-32371,27271.62
C-7837,0.0
C-19455,43103.18
C-22479,21024.45
C-23563,26361.97
C-39750,27504.87
C-30345,90384.58
C-28209,170860.83
C-49710,11918.21
C-19220,31860.06
C-30478,33952.16
C-38262,20807.18
C-1481,65360.49
C-8676,43193.0
C-5226,71972.1
C-47678,0.0
C-9086,154047.76
C-15644,11029.42
C-23739,46755.24
C-43915,0.0
C-49606,36462.07
C-36035,36692.56
C-3448,70833.82
C-7673,60052.18
C-22943,76097.82
C-24010,44646.49
C-46609,61531.16
C-26529,86154.24
C-4905,32945.55
C-29788,0.0
C-45776,0.0
C-31691,26450.51
C-5654,33830.11
C-32119,50419.78
C-12716,11689.96
C-36015,38458.17
C-2913,0.0
C-35786,0.0
C-45668,0.0
C-9377,82919.04
C-10579,24882.05
C-41721,0.0
C-24907,38558.91
C-18118,28901.02
C-43410,0.0
C-14547,68992.81
C-9558,71078.36
C-4502,11434.36
C-34473,29588.54
C-15324,58066.74
C-27770,29559.48
C-2168,105659.12
C-16138,6437.22
C-45169,0.0
C-47176,16172.04
C-33822,50880.42
C-44332,78527.32
C-23260,28464.59
C-19020,64400.82
C-19550,55800.98
C-21569,66149.41
C-29037,47304.87
C-28318,26925.93
C-33340,55594.9
C-25579,61871.98
C-2639,0.0
C-40094,79330.38
C-4300,0.0
C-2901,110266.53
C-48403,31574.59
C-36018,151032.27
C-29517,29320.75
C-4650,56788.02
C-14023,114128.56
C-16906,65510.65
C-47230,163716.32
C-12920,96689.81
C-9498,86039.38
C-14101,62710.75
C-24433,449.99
C-40102,61146.26
C-3257,76067.52
C-8482,38598.57
C-36804,20491.67
C-42038,34703.47
C-45159,49122.89
C-46458,21113.2
C-20789,62939.15
C-34915,16417.19
C-44386,38725.29
C-20127,10898.64
C-29316,93313.9
C-18145,0.0
C-20833,19702.27
C-11452,29758.11
C-5298,16035.19
C-37614,50816.55
C-25569,86648.42
C-13160,0.0
C-3695,26097.99
C-15250,0.0
C-43441,17825.33
C-31459,48276.17
C-24652,165281.53
C-16107,92495.18
C-26390,117241.85
C-43248,0.0
C-627,54192.08
C-29959,37340.57
C-44730,7028.93
C-16284,136813.21
C-5867,60121.36
C-42422,150246.43
C-32556,50652.35
C-26130,107275.82
C-42565,17114.23
C-44297,54329.59
C-36655,114167.76
C-49675,73003.62
C-49472,906.56
C-48644,89595.77
C-17582,20038.34
C-34412,99648.58
C-45535,749.48
C-48766,0.0
C-32059,59671.04
C-31924,17272.86
C-31293,99045.45
C-46517,36802.73
C-802,48607.82
C-32380,102394.15
C-44253,0.0
C-38360,23555.26
C-17631,9492.61
C-40902,15744.02
C-48817,0.0
C-14753,172288.47
C-15728,6146.7
C-24236,70616.21
C-48294,0.0
C-3069,51001.04
C-8244,39213.95
C-18944,13631.56
C-17264,0.0
C-19345,27716.58
C-25505,38938.56
C-11968,51751.44
C-4972,10373.64
C-1293,36047.13
C-41835,114792.59
C-47089,86040.16
C-11959,52089.73
C-31635,34677.93
C-10937,183399.78
C-21513,205844.94
C-42575,1700.59
C-21023,18715.33
C-31914,0.0
C-32666,21041.29
C-37797,222016.62
C-47020,0.0
C-13903,41446.62
C-15586,100904.68
C-8891,67922.41
C-18437,53264.02
C-25901,11638.83
C-24177,133734.21
C-11721,40725.81
C-31030,118597.26
C-19633,48497.19
C-25144,49490.21
C-23900,0.0
C-27646,74688.29
C-13574,44805.88
C-2954,80751.15
C-14174,0.0
C-19858,45557.85
C-39883,147290.24
C-630,24876.14
C-6650,74350.68
C-10277,132331.42
C-38021,23126.08
C-37172,10074.62
C-37706,38705.53
C-49092,0.0
C-45241,59866.58
C-38740,128734.8
C-3076,0.0
C-4907,28565.96
C-21824,50509.3
C-48380,49817.96
C-5522,0.0
C-20368,14857.06
C-33714,59949.35
C-24510,54302.75
C-48878,0.0
C-34734,24554.78
C-543,49012.76
C-27452,0.0
C-28772,66871.98
C-38681,0.0
C-16493,8771.82
C-34861,148517.92
C-12257,73592.59
C-19828,137159.99
C-30427,14316.96
C-6712,43868.48
C-20811,117713.53
C-23389,66603.37
C-40647,43633.74
C-4221,20922.35
C-39343,65481.76
C-18782,47795.8
C-42373,0.0
C-15061,28477.09
C-24572,56189.5
C-26125,57116.16
C-17095,125658.64
C-5854,101071.41
C-43396,0.0
C-36601,50844.66
C-8656,24956.81
C-5554,36420.73
C-34365,111905.04
C-27971,9324.92
C-29553,39877.04
C-9929,0.0
C-3653,60415.72
C-3629,30379.65
C-30679,214626.0
C-11574,46827.05
C-15671,74894.99
C-27507,44312.57
C-37795,0.0
C-41727,0.0
C-29152,0.0
C-10342,120305.84
C-4248,133056.47
C-11499,12626.24
C-33027,23313.98
C-22437,26116.02
C-18669,38503.54
C-39759,64037.63
C-15724,81530.22
C-11389,10042.5
C-21768,0.0
C-25382,105561.79
C-46691,0.0
C-36150,10908.69
C-13090,114100.74
C-19473,102187.25
C-7863,49657.69
C-46399,42993.95
C-15551,46044.66
C-3914,44490.09
C-14317,127264.76
C-29514,22872.82
C-612,0.0
C-39770,46039.35
C-28570,134844.89
C-13523,33249.39
C-31923,50425.81
C-557,55540.36
C-5404,0.0
C-41264,103786.2
C-12972,38916.74
C-32076,200827.2
C-3805,100556.17
C-39653,73510.13
C-15534,17601.48
C-43766,5585.76
C-30184,42487.63
C-40053,0.0
C-21190,57748.34
C-17244,0.0
C-25752,17829.63
C-10726,0.0
C-48052,0.0
C-23195,20506.31
C-13763,85502.92
C-8030,110966.91
C-10093,178863.37
C-33107,69156.06
C-47080,8734.23
C-42404,47441.74
C-11750,14843.14
C-31270,22938.59
C-23119,34462.98
C-30844,21272.38
C-34202,16315.72
C-26094,45145.77
C-6256,20447.68
C-9158,15567.39
C-16286,19898.76
C-30678,0.0
C-43814,0.0
C-17002,40400.86
C-27169,16530.34
C-16538,41974.11
C-36528,0.0
C-14622,73383.9
C-23432,76673.35
C-2741,8703.07
C-30163,5397.23
C-48395,0.0
C-17454,50242.89
C-3841,17570.02
C-2349,59584.66
C-31901,104040.82
C-2717,33489.26
C-21737,20916.97
C-19723,89281.77
C-45603,0.0
C-8555,26405.93
C-5615,23749.79
C-26375,28277.17
C-4148,139858.86
C-43240,0.0
C-43368,77371.28
C-10859,67801.22
C-45185,97491.24
C-11405,172674.98
C-27077,54429.5
C-29492,0.0
C-2445,33772.38
C-8153,0.0
C-22064,25506.48
C-36332,68781.57
C-46150,0.0
C-11742,47683.19
C-32853,25079.62
C-45572,0.0
C-6414,76414.96
C-37381,25345.01
C-37892,103897.38
C-16129,26215.11
C-23191,80311.96
C-46497,58040.61
C-14638,56027.04
C-20353,12254.7
C-24225,0.0
C-30984,83409.46
C-15498,37356.51
C-21264,25874.22
C-9357,15743.81
C-41445,133984.57
C-42187,50608.35
C-44099,89221.78
C-16847,50832.89
C-9234,63073.24
C-45836,0.0
C-33774,58044.16
C-20142,26986.23
C-18938,81325.01
C-21837,48686.9
C-6746,124029.93
C-26962,40453.57
C-47211,102672.8
C-30122,0.0
C-37602,146391.88
C-8303,12063.83
C-40044,101770.66
C-46626,32607.18
C-11013,48279.15
C-29992,112227.44
C-38409,93681.76
C-38102,37772.53
C-35350,11503.84
C-40689,65192.28
C-6101,24026.64
C-23619,46132.64
C-30925,190138.34
C-22675,8684.91
C-42096,47410.05
C-47527,31400.52
C-31239,164242.07
C-2554,68977.89
C-49911,66441.12
C-29937,15091.1
C-23812,54847.42
C-39277,33145.46
C-33833,67886.02
C-41213,130543.55
C-4135,52534.8
C-18708,49852.28
C-8476,51722.61
C-38386,23491.35
C-28085,739.78
C-47960,0.0
C-33972,51513.94
C-40786,91394.4
C-40820,56309.03
C-31919,51797.14
C-6059,68404.66
C-31032,59420.47
C-20548,153168.87
C-11516,55039.64
C-18642,81982.12
C-49934,0.0
C-42320,0.0
C-21511,45106.82
C-1098,48250.62
C-14656,17061.83
C-41631,0.0
C-6195,15721.86
C-5825,0.0
C-7919,13697.24
C-27904,0.0
C-47922,0.0
C-44793,0.0
